archetype,in_sept10_top30,rank_sept10,sept10_players,rank_window,window_dev_matches,dustin,dustin_level,dustin_reason,n_entries,n_lists_with_decklist,n_events_with_decklist,card,card_ids,card_kind,switch1_relevant,n_lists_carrying,n_copies_total,n_lists_same_name_other_printing,same_name_other_printing_ids
Hydreigon Mega Absol ex,True,8,197,8,733,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Absol in decks/dustin/02-arceus-crobat.txt; Absol in decks/dustin/04-absol-hoopa-darkrai.txt (named in the file name); Mega Absol ex is in the B2e archetype Hoopa ex Mega Absol ex,139,139,49,Rocky Helmet,A2 148 / A4b 322 / A4b 323,other,False,10,17,0,
Hydreigon Mega Absol ex,True,8,197,8,733,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Absol in decks/dustin/02-arceus-crobat.txt; Absol in decks/dustin/04-absol-hoopa-darkrai.txt (named in the file name); Mega Absol ex is in the B2e archetype Hoopa ex Mega Absol ex,139,139,49,Turtonator,B1 047,other,False,0,0,0,
Hydreigon Mega Absol ex,True,8,197,8,733,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Absol in decks/dustin/02-arceus-crobat.txt; Absol in decks/dustin/04-absol-hoopa-darkrai.txt (named in the file name); Mega Absol ex is in the B2e archetype Hoopa ex Mega Absol ex,139,139,49,Togedemaru,A3b 048 / P-A 090,other,False,0,0,0,
Hydreigon Mega Absol ex,True,8,197,8,733,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Absol in decks/dustin/02-arceus-crobat.txt; Absol in decks/dustin/04-absol-hoopa-darkrai.txt (named in the file name); Mega Absol ex is in the B2e archetype Hoopa ex Mega Absol ex,139,139,49,Alolan Sandslash,A3 039,other,False,0,0,0,
Hydreigon Mega Absol ex,True,8,197,8,733,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Absol in decks/dustin/02-arceus-crobat.txt; Absol in decks/dustin/04-absol-hoopa-darkrai.txt (named in the file name); Mega Absol ex is in the B2e archetype Hoopa ex Mega Absol ex,139,139,49,Mega Sableye ex,B3b 041 / B3b 081 / B3b 088,other,False,0,0,0,
Hydreigon Mega Absol ex,True,8,197,8,733,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Absol in decks/dustin/02-arceus-crobat.txt; Absol in decks/dustin/04-absol-hoopa-darkrai.txt (named in the file name); Mega Absol ex is in the B2e archetype Hoopa ex Mega Absol ex,139,139,49,Chesnaught,B2 010,other,False,0,0,0,
Hydreigon Mega Absol ex,True,8,197,8,733,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Absol in decks/dustin/02-arceus-crobat.txt; Absol in decks/dustin/04-absol-hoopa-darkrai.txt (named in the file name); Mega Absol ex is in the B2e archetype Hoopa ex Mega Absol ex,139,139,49,Poliwrath,A1 061 / B1 297,other,False,0,0,0,
Hydreigon Mega Absol ex,True,8,197,8,733,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Absol in decks/dustin/02-arceus-crobat.txt; Absol in decks/dustin/04-absol-hoopa-darkrai.txt (named in the file name); Mega Absol ex is in the B2e archetype Hoopa ex Mega Absol ex,139,139,49,Druddigon,A1a 056,other,False,0,0,0,
Hydreigon Mega Absol ex,True,8,197,8,733,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Absol in decks/dustin/02-arceus-crobat.txt; Absol in decks/dustin/04-absol-hoopa-darkrai.txt (named in the file name); Mega Absol ex is in the B2e archetype Hoopa ex Mega Absol ex,139,139,49,Pawmot,A2b 028 / P-A 054,other,False,0,0,0,
Hydreigon Mega Absol ex,True,8,197,8,733,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Absol in decks/dustin/02-arceus-crobat.txt; Absol in decks/dustin/04-absol-hoopa-darkrai.txt (named in the file name); Mega Absol ex is in the B2e archetype Hoopa ex Mega Absol ex,139,139,49,Zangoose,A4a 065,other,False,0,0,0,
Hydreigon Mega Absol ex,True,8,197,8,733,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Absol in decks/dustin/02-arceus-crobat.txt; Absol in decks/dustin/04-absol-hoopa-darkrai.txt (named in the file name); Mega Absol ex is in the B2e archetype Hoopa ex Mega Absol ex,139,139,49,Iron Jugulis,B3a 046,other,False,0,0,0,
Hydreigon Mega Absol ex,True,8,197,8,733,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Absol in decks/dustin/02-arceus-crobat.txt; Absol in decks/dustin/04-absol-hoopa-darkrai.txt (named in the file name); Mega Absol ex is in the B2e archetype Hoopa ex Mega Absol ex,139,139,49,ANY (at least one card of the set),,,,10,,,
Hydreigon Mega Absol ex,True,8,197,8,733,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Absol in decks/dustin/02-arceus-crobat.txt; Absol in decks/dustin/04-absol-hoopa-darkrai.txt (named in the file name); Mega Absol ex is in the B2e archetype Hoopa ex Mega Absol ex,139,139,49,ANY switch-1 card (groups 1-3),,,,0,,,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Jasmine,A4 160 / A4 200,trainer_turn_effect,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Cheren,B3 151 / B3 192,trainer_turn_effect,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Blue,A1a 067 / A1a 081,trainer_turn_effect,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Beast Wall,A3a 063,trainer_turn_effect,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Adaman,A2a 075 / A2a 090,trainer_turn_effect,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Heavy Helmet,B1 219,tool_reduction,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Steel Apron,A4 153,tool_reduction,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Metal Core Barrier,B2 148 / B2b 117,tool_reduction,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Mr. Mime,A1 126,attack_self_reduction,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Drifloon,A2 073 / A2 165,attack_self_reduction,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Bronzong,A2 117,attack_self_reduction,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Probopass ex,A2a 057 / A2a 085 / A2a 094 / A4b 253,attack_self_reduction,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Cloyster,A3 043 / B1a 093,attack_self_reduction,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Stakataka,A3a 053 / P-A 080,attack_self_reduction,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Skarmory ex,A4 124 / A4 194 / A4 209 / A4b 252,attack_self_reduction,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Avalugg,B1 075,attack_self_reduction,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Swirlix,B1 117,attack_self_reduction,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Ferrothorn (A3a 052 Steel Spikes),A3a 052,other,False,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Ferrothorn (B1 167 Guard Press),B1 167,attack_self_reduction,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Porygon,B1a 056 / B3 222,attack_self_reduction,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Shuckle,B2 003,attack_self_reduction,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Wigglytuff,B3b 052,attack_self_reduction,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Frigibax,P-B 037,attack_self_reduction,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Golem,A1a 045 / B1 309,attack_self_reduction,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Pupitar,A4 104,attack_self_reduction,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Carbink,B1 119,attack_self_reduction,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Registeel,B3 116,attack_self_reduction,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Archaludon,B4a 056,attack_self_reduction,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Cosmoem,A3 086 / A4b 182 / A4b 183,attack_self_reduction,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Corviknight,B1 175 / B1 246,attack_self_reduction,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Gouging Fire,B3a 054,attack_self_reduction,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Mega Steelix ex,B1a 052 / B1a 080 / B1a 086 / B3 232,attack_self_reduction,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Aegislash,B2 120,attack_self_reduction,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Cornerstone Mask Ogerpon,B2 093,attack_self_reduction,True,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Protective Poncho,B2 147 / B2 234,other,False,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Rocky Helmet,A2 148 / A4b 322 / A4b 323,other,False,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Turtonator,B1 047,other,False,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Togedemaru,A3b 048 / P-A 090,other,False,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Alolan Sandslash,A3 039,other,False,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Mega Sableye ex,B3b 041 / B3b 081 / B3b 088,other,False,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Chesnaught,B2 010,other,False,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Poliwrath,A1 061 / B1 297,other,False,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Druddigon,A1a 056,other,False,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Pawmot,A2b 028 / P-A 054,other,False,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Zangoose,A4a 065,other,False,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,Iron Jugulis,B3a 046,other,False,0,0,0,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,ANY (at least one card of the set),,,,0,,,
Mega Sceptile ex Greninja,True,9,139,15,548,False,none,"no Pokemon in the archetype name (Mega Sceptile ex, Greninja) appears in any decks/dustin or decks/brews file or B2e archetype",98,98,39,ANY switch-1 card (groups 1-3),,,,0,,,
Team Rocket's Raticate ex Alolan Ninetales ex,True,10,108,22,258,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,55,55,28,Jasmine,A4 160 / A4 200,trainer_turn_effect,True,0,0,0,
