archetype,deck_id,player,player_name,event_id,event_name,event_size,date,placing,record,cards_carried,carries_switch1_card,same_name_other_printing,n_cards_in_list,url
Mega Manectric ex Team Rocket's Electrode,mega-manectric-ex-b2b-team-rockets-electrode-b4a,esteban0708,Esteban0708,6a9718fd629039f77d8a790e,Plasma Daily #23| Team Rocket's Ambitions| FA Card,119,2026-09-02T17:00:00.000Z,,1-3-0,Protective Poncho x1 [B2 147]; Rocky Helmet x1 [A2 148],False,,20,https://play.limitlesstcg.com/tournament/6a9718fd629039f77d8a790e/player/esteban0708/decklist
Mega Manectric ex Team Rocket's Electrode,mega-manectric-ex-b2b-team-rockets-electrode-b4a,steadydevotee,Steadydevotee,6a9718fd629039f77d8a790e,Plasma Daily #23| Team Rocket's Ambitions| FA Card,119,2026-09-02T17:00:00.000Z,,2-2-0,Protective Poncho x1 [B2 147]; Rocky Helmet x2 [A2 148],False,,20,https://play.limitlesstcg.com/tournament/6a9718fd629039f77d8a790e/player/steadydevotee/decklist
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,danico,Danico,6aa22425a4272c53be64ca36,The Breakfast Club Daily #5-$5 + FA,112,2026-09-10T20:20:00.000Z,11,6-3-0,Frigibax x2 [P-B 037],True,,20,https://play.limitlesstcg.com/tournament/6aa22425a4272c53be64ca36/player/danico/decklist
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,bigdev,BigDev,6a8c5eb881741245b151d7e3,PMPT #44 - TEAM ROCKETS AMBITION!!! | $100 USD,378,2026-08-29T16:00:00.000Z,14,8-3-0,Frigibax x1 [P-B 037],True,Frigibax x1 [B2a 034],20,https://play.limitlesstcg.com/tournament/6a8c5eb881741245b151d7e3/player/bigdev/decklist
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,nj_210zz,Nj_210zz,6a90e8157a62de8130140dee,The Breakfast Club Xastur's Showdown-$5+OAK+,97,2026-08-28T22:30:00.000Z,20,5-2-1,Frigibax x2 [P-B 037],True,,20,https://play.limitlesstcg.com/tournament/6a90e8157a62de8130140dee/player/nj_210zz/decklist
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,nyrq,nyrq the rookie,6ab3aa2de905c1db68748664,TH Event's Presents: When DX Pack?!|5$ + FA's!,68,2026-09-23T19:00:00.000Z,23,3-3-1,Frigibax x2 [P-B 037],True,,20,https://play.limitlesstcg.com/tournament/6ab3aa2de905c1db68748664/player/nyrq/decklist
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,koehearts,𝗕𝗢𝗔𝗧 | Koe,6a918b3d629039f77d8a40ca,Pop Up Series 8 || 3 FA OAKS + DX SHINIES,66,2026-08-29T03:00:00.000Z,25,3-2-0,Frigibax x1 [P-B 037],True,Frigibax x1 [B2a 034],20,https://play.limitlesstcg.com/tournament/6a918b3d629039f77d8a40ca/player/koehearts/decklist
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,cosmooo,FrogEX | Cosmo,6a99bbffa4272c53be645f44,Block Dragon Pop Up (RR Team Rockets Raticate),60,2026-09-03T20:45:00.000Z,28,2-2-0,Frigibax x1 [P-B 037],True,Frigibax x1 [B2a 034],20,https://play.limitlesstcg.com/tournament/6a99bbffa4272c53be645f44/player/cosmooo/decklist
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,joset305,JoseT305,6a947113629039f77d8a5c46,Dark League Pop Up,57,2026-08-30T22:40:00.000Z,28,1-5-0,Frigibax x1 [P-B 037],True,Frigibax x1 [B2a 034],20,https://play.limitlesstcg.com/tournament/6a947113629039f77d8a5c46/player/joset305/decklist
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,leviedelman,SHARPSH00TER85 ,6a918b3d629039f77d8a40ca,Pop Up Series 8 || 3 FA OAKS + DX SHINIES,66,2026-08-29T03:00:00.000Z,30,2-2-0,Frigibax x1 [P-B 037],True,Frigibax x1 [B2a 034],20,https://play.limitlesstcg.com/tournament/6a918b3d629039f77d8a40ca/player/leviedelman/decklist
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,gigagoat,GigaGoat,6a99bbffa4272c53be645f44,Block Dragon Pop Up (RR Team Rockets Raticate),60,2026-09-03T20:45:00.000Z,43,1-3-0,Frigibax x1 [P-B 037],True,Frigibax x1 [B2a 034],20,https://play.limitlesstcg.com/tournament/6a99bbffa4272c53be645f44/player/gigagoat/decklist
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,diegolq,diegolq,6a9718fd629039f77d8a790e,Plasma Daily #23| Team Rocket's Ambitions| FA Card,119,2026-09-02T17:00:00.000Z,53,2-4-0,Frigibax x1 [P-B 037],True,Frigibax x1 [B2a 034],20,https://play.limitlesstcg.com/tournament/6a9718fd629039f77d8a790e/player/diegolq/decklist
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,knowticetko,𝗠𝗢𝗡⭐️ | KnowticeTkO,6a918b3d629039f77d8a40ca,Pop Up Series 8 || 3 FA OAKS + DX SHINIES,66,2026-08-29T03:00:00.000Z,55,0-2-0,Frigibax x1 [P-B 037],True,Frigibax x1 [B2a 034],20,https://play.limitlesstcg.com/tournament/6a918b3d629039f77d8a40ca/player/knowticetko/decklist
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,diegolq,diegolq,6a8c5eb881741245b151d7e3,PMPT #44 - TEAM ROCKETS AMBITION!!! | $100 USD,378,2026-08-29T16:00:00.000Z,57,6-3-0,Frigibax x1 [P-B 037],True,Frigibax x1 [B2a 034],20,https://play.limitlesstcg.com/tournament/6a8c5eb881741245b151d7e3/player/diegolq/decklist
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,marckedcards,MarckedCards,6a9718fd629039f77d8a790e,Plasma Daily #23| Team Rocket's Ambitions| FA Card,119,2026-09-02T17:00:00.000Z,61,0-6-0,Frigibax x1 [P-B 037],True,Frigibax x1 [B2a 034],20,https://play.limitlesstcg.com/tournament/6a9718fd629039f77d8a790e/player/marckedcards/decklist
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,dietdrkelp,𝗠𝗢𝗡⭐| Suede,6a90e8157a62de8130140dee,The Breakfast Club Xastur's Showdown-$5+OAK+,97,2026-08-28T22:30:00.000Z,68,1-2-0,Frigibax x1 [P-B 037],True,Frigibax x1 [B2a 034],20,https://play.limitlesstcg.com/tournament/6a90e8157a62de8130140dee/player/dietdrkelp/decklist
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,porkyra,Porkyra,6a8c5eb881741245b151d7e3,PMPT #44 - TEAM ROCKETS AMBITION!!! | $100 USD,378,2026-08-29T16:00:00.000Z,107,4-3-0,Frigibax x1 [P-B 037],True,Frigibax x1 [B2a 034],20,https://play.limitlesstcg.com/tournament/6a8c5eb881741245b151d7e3/player/porkyra/decklist
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,tree121,Tree121,6a8c5eb881741245b151d7e3,PMPT #44 - TEAM ROCKETS AMBITION!!! | $100 USD,378,2026-08-29T16:00:00.000Z,156,2-4-1,Frigibax x2 [P-B 037],True,,20,https://play.limitlesstcg.com/tournament/6a8c5eb881741245b151d7e3/player/tree121/decklist
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,gin1234,Gin1234,6a8c5eb881741245b151d7e3,PMPT #44 - TEAM ROCKETS AMBITION!!! | $100 USD,378,2026-08-29T16:00:00.000Z,187,2-3-0,Frigibax x1 [P-B 037],True,Frigibax x1 [B2a 034],20,https://play.limitlesstcg.com/tournament/6a8c5eb881741245b151d7e3/player/gin1234/decklist
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,javiercazorla,Javiercazorla,6a8c5eb881741245b151d7e3,PMPT #44 - TEAM ROCKETS AMBITION!!! | $100 USD,378,2026-08-29T16:00:00.000Z,189,2-3-0,Frigibax x1 [P-B 037],True,Frigibax x1 [B2a 034],20,https://play.limitlesstcg.com/tournament/6a8c5eb881741245b151d7e3/player/javiercazorla/decklist
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,danico,Danico,6a8c5eb881741245b151d7e3,PMPT #44 - TEAM ROCKETS AMBITION!!! | $100 USD,378,2026-08-29T16:00:00.000Z,259,1-4-0,Frigibax x2 [P-B 037],True,,20,https://play.limitlesstcg.com/tournament/6a8c5eb881741245b151d7e3/player/danico/decklist
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,waterbetter,Waterbetter,6a8c5eb881741245b151d7e3,PMPT #44 - TEAM ROCKETS AMBITION!!! | $100 USD,378,2026-08-29T16:00:00.000Z,325,0-1-0,Frigibax x1 [P-B 037],True,Frigibax x1 [B2a 034],20,https://play.limitlesstcg.com/tournament/6a8c5eb881741245b151d7e3/player/waterbetter/decklist
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,bruhs,Cheese awww,6a94b2ffabb9482237504367,♨️Sauna X Almond POG Tournament #24|10USD + FA!,110,2026-09-02T08:30:00.000Z,,0-3-0,Frigibax x2 [P-B 037],True,,20,https://play.limitlesstcg.com/tournament/6a94b2ffabb9482237504367/player/bruhs/decklist
Suicune ex Baxcalibur,suicune-ex-a4a-baxcalibur-b2a,diegolq,diegolq,6a985d35ab080c8c957f7fac,The Dark League Tournament | POP UP,77,2026-09-02T21:10:00.000Z,,1-3-0,Frigibax x1 [P-B 037],True,Frigibax x1 [B2a 034],20,https://play.limitlesstcg.com/tournament/6a985d35ab080c8c957f7fac/player/diegolq/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,frappesdrinker,sZero | frappesdrinker,6a96b86babb948223750549c,Dark League Pop Up,46,2026-09-01T14:15:00.000Z,2,7-2-2,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a96b86babb948223750549c/player/frappesdrinker/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,guunnz,𝗠𝗢𝗡⭐️ | guunnz,6a981923a4272c53be644ca8,DR. KELP’S CHUM BUCKET POP UP,31,2026-09-02T14:00:00.000Z,2,6-3-1,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a981923a4272c53be644ca8/player/guunnz/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,jestre,Jestre,6ab04f7fe905c1db6874671c,Xasturpice Theater 🎭 #1 | 🏆 Full Art Oak,22,2026-09-21T00:45:00.000Z,2,6-3-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6ab04f7fe905c1db6874671c/player/jestre/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,kto206,kto206,6a9836ffa4272c53be644df4,Trinity Tournament 2,23,2026-09-05T01:00:00.000Z,3,3-1-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a9836ffa4272c53be644df4/player/kto206/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,adi1906,Adi1906,6a9718fd629039f77d8a790e,Plasma Daily #23| Team Rocket's Ambitions| FA Card,119,2026-09-02T17:00:00.000Z,6,6-1-2,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a9718fd629039f77d8a790e/player/adi1906/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,jestre,Jestre,6a9829c8a4272c53be644d74,The PokeBounty Showdown $1000 Prize Pool (#1),132,2026-09-07T23:00:00.000Z,8,7-3-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a9829c8a4272c53be644d74/player/jestre/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,frappesdrinker,sZero | frappesdrinker,6a981923a4272c53be644ca8,DR. KELP’S CHUM BUCKET POP UP,31,2026-09-02T14:00:00.000Z,11,4-2-1,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a981923a4272c53be644ca8/player/frappesdrinker/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,falk47,Falk47,6ab04f7fe905c1db6874671c,Xasturpice Theater 🎭 #1 | 🏆 Full Art Oak,22,2026-09-21T00:45:00.000Z,14,2-4-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6ab04f7fe905c1db6874671c/player/falk47/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,ibfasting,𝗕𝗢𝗔𝗧 | Fasting,6a789b5ccdc0391d7fa61ba9,The Dark League | CELEBRATORY FANFARE 685$ Value,120,2026-09-05T20:05:00.000Z,15,5-3-1,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a789b5ccdc0391d7fa61ba9/player/ibfasting/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,nyrq,nyrq,6a99bbffa4272c53be645f44,Block Dragon Pop Up (RR Team Rockets Raticate),60,2026-09-03T20:45:00.000Z,24,3-3-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a99bbffa4272c53be645f44/player/nyrq/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,jestre,Jestre,6aa89ad438886b36383c071a,✧･❀🌸Flutter Festival Debut! -15$🌸❀･✧,80,2026-09-16T23:30:00.000Z,25,3-3-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6aa89ad438886b36383c071a/player/jestre/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,supreme13,𝗕𝗮𝗹𝗱 Supreme,6a99bbffa4272c53be645f44,Block Dragon Pop Up (RR Team Rockets Raticate),60,2026-09-03T20:45:00.000Z,26,3-3-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a99bbffa4272c53be645f44/player/supreme13/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,frappesdrinker,sZero | frappesdrinker,6a985d35ab080c8c957f7fac,The Dark League Tournament | POP UP,77,2026-09-02T21:10:00.000Z,27,4-3-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a985d35ab080c8c957f7fac/player/frappesdrinker/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,frappesdrinker,sZero | frappesdrinker,6a9718fd629039f77d8a790e,Plasma Daily #23| Team Rocket's Ambitions| FA Card,119,2026-09-02T17:00:00.000Z,31,4-3-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a9718fd629039f77d8a790e/player/frappesdrinker/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,jestre,Jestre,6aa6eed0f1243e65f9800555,🩷random r0zey pop up #3 | $25 + FA🩷,146,2026-09-13T22:50:00.000Z,36,4-3-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6aa6eed0f1243e65f9800555/player/jestre/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,guiz3r,Guiz3r,6a96069dabb9482237504f7f,Plasma Daily #22| Team Rocket's Ambitions| FA Card,113,2026-09-01T17:00:00.000Z,40,3-3-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a96069dabb9482237504f7f/player/guiz3r/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,victorssito,PGX | victorssito,6a78c5912b308b6067b4f421,Tournament Vegegras cash prize 100usd,116,2026-09-05T19:05:00.000Z,48,3-4-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a78c5912b308b6067b4f421/player/victorssito/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,ibfasting,𝗕𝗢𝗔𝗧 | Fasting,6a78c5912b308b6067b4f421,Tournament Vegegras cash prize 100usd,116,2026-09-05T19:05:00.000Z,49,3-4-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a78c5912b308b6067b4f421/player/ibfasting/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,faficha,Faficha,6a96069dabb9482237504f7f,Plasma Daily #22| Team Rocket's Ambitions| FA Card,113,2026-09-01T17:00:00.000Z,56,1-5-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a96069dabb9482237504f7f/player/faficha/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,jestre,Jestre,6a9dc423ab080c8c957fc250,The Breakfast Club Nightly-$20,118,2026-09-07T00:45:00.000Z,63,2-2-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a9dc423ab080c8c957fc250/player/jestre/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,kto206,kto206,6a9b4f52ab080c8c957fa3d7,TBC Presents: Breakfast & Breakdowns🔥,97,2026-09-06T01:45:00.000Z,78,1-6-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a9b4f52ab080c8c957fa3d7/player/kto206/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,alana,𝗠𝗲𝗴𝗮 Sarimi Isi 2 𝗘𝗫,6aa22425a4272c53be64ca36,The Breakfast Club Daily #5-$5 + FA,112,2026-09-10T20:20:00.000Z,87,1-6-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6aa22425a4272c53be64ca36/player/alana/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,nandosgude,PGX | Nandosgude,6a9f6899a4272c53be64a894,Umbreon99's Team Rocket's Bash: $10 USD + 🌈,172,2026-09-08T17:45:00.000Z,,2-3-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a9f6899a4272c53be64a894/player/nandosgude/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,jrab,jrab,6a9829c8a4272c53be644d74,The PokeBounty Showdown $1000 Prize Pool (#1),132,2026-09-07T23:00:00.000Z,,1-2-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a9829c8a4272c53be644d74/player/jrab/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,kto206,kto206,6a789b5ccdc0391d7fa61ba9,The Dark League | CELEBRATORY FANFARE 685$ Value,120,2026-09-05T20:05:00.000Z,,2-3-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a789b5ccdc0391d7fa61ba9/player/kto206/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,dyegopb,dyegopb,6a9718fd629039f77d8a790e,Plasma Daily #23| Team Rocket's Ambitions| FA Card,119,2026-09-02T17:00:00.000Z,,1-2-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a9718fd629039f77d8a790e/player/dyegopb/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,faficha,Faficha,6a9718fd629039f77d8a790e,Plasma Daily #23| Team Rocket's Ambitions| FA Card,119,2026-09-02T17:00:00.000Z,,2-3-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a9718fd629039f77d8a790e/player/faficha/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,kto206,kto206,6a78c5912b308b6067b4f421,Tournament Vegegras cash prize 100usd,116,2026-09-05T19:05:00.000Z,,0-2-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a78c5912b308b6067b4f421/player/kto206/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,frappesdrinker,sZero | frappesdrinker,6a96069dabb9482237504f7f,Plasma Daily #22| Team Rocket's Ambitions| FA Card,113,2026-09-01T17:00:00.000Z,,0-2-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a96069dabb9482237504f7f/player/frappesdrinker/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,leviathanko,LeviathanKO,6a96069dabb9482237504f7f,Plasma Daily #22| Team Rocket's Ambitions| FA Card,113,2026-09-01T17:00:00.000Z,,1-3-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a96069dabb9482237504f7f/player/leviathanko/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,sheedy,𝗕𝗢𝗔𝗧 | sheedy,6a94b2ffabb9482237504367,♨️Sauna X Almond POG Tournament #24|10USD + FA!,110,2026-09-02T08:30:00.000Z,,2-3-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a94b2ffabb9482237504367/player/sheedy/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,ibfasting,𝗕𝗢𝗔𝗧 | Fasting,6a985d35ab080c8c957f7fac,The Dark League Tournament | POP UP,77,2026-09-02T21:10:00.000Z,,2-3-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a985d35ab080c8c957f7fac/player/ibfasting/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,kto206,kto206,6a985d35ab080c8c957f7fac,The Dark League Tournament | POP UP,77,2026-09-02T21:10:00.000Z,,1-3-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a985d35ab080c8c957f7fac/player/kto206/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,rmgzane,PGX | RMGZANE,6a947113629039f77d8a5c46,Dark League Pop Up,57,2026-08-30T22:40:00.000Z,,3-3-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a947113629039f77d8a5c46/player/rmgzane/decklist
Team Rocket's Weezing ex Hoopa ex,team-rockets-weezing-ex-b4a-hoopa-ex-b4,mosokaku,Mosokaku,6a981923a4272c53be644ca8,DR. KELP’S CHUM BUCKET POP UP,31,2026-09-02T14:00:00.000Z,,0-3-0,Mega Sableye ex x1 [B3b 041],False,,20,https://play.limitlesstcg.com/tournament/6a981923a4272c53be644ca8/player/mosokaku/decklist
Vespiquen ex Shuckle ex,vespiquen-ex-b4-shuckle-ex-a4,xanypopper,²ᵀ|Xanny ,6ab04f7fe905c1db6874671c,Xasturpice Theater 🎭 #1 | 🏆 Full Art Oak,22,2026-09-21T00:45:00.000Z,5,4-1-2,Blue x1 [A1a 067],True,,20,https://play.limitlesstcg.com/tournament/6ab04f7fe905c1db6874671c/player/xanypopper/decklist
Vespiquen ex Shuckle ex,vespiquen-ex-b4-shuckle-ex-a4,xastur,Xastur,6ab04f7fe905c1db6874671c,Xasturpice Theater 🎭 #1 | 🏆 Full Art Oak,22,2026-09-21T00:45:00.000Z,8,4-3-0,Blue x1 [A1a 067],True,,20,https://play.limitlesstcg.com/tournament/6ab04f7fe905c1db6874671c/player/xastur/decklist
Vespiquen ex Shuckle ex,vespiquen-ex-b4-shuckle-ex-a4,2sick,²ᵀ| ²ꜱɪᴄᴋ,6ab04f7fe905c1db6874671c,Xasturpice Theater 🎭 #1 | 🏆 Full Art Oak,22,2026-09-21T00:45:00.000Z,11,3-3-0,Blue x1 [A1a 067],True,,20,https://play.limitlesstcg.com/tournament/6ab04f7fe905c1db6874671c/player/2sick/decklist
Vespiquen ex Shuckle ex,vespiquen-ex-b4-shuckle-ex-a4,2sick,²ᵀ| ²ꜱɪᴄᴋ,6aabc067f1243e65f98035ec,The TCGP Arena #6! Prizing: 🌟🌟 Cards,53,2026-09-21T17:00:00.000Z,,1-3-0,Blue x1 [A1a 067],True,,20,https://play.limitlesstcg.com/tournament/6aabc067f1243e65f98035ec/player/2sick/decklist
Zoroark ex Mega Absol ex,zoroark-ex-b3-mega-absol-ex-b1,dashmd,DashMD,6a9d5a0bab080c8c957fbb20,DR. KELP’S CHUM BUCKET POP UP,34,2026-09-06T14:50:00.000Z,14,3-3-0,Protective Poncho x1 [B2 147],False,,20,https://play.limitlesstcg.com/tournament/6a9d5a0bab080c8c957fbb20/player/dashmd/decklist
Zoroark ex Mega Absol ex,zoroark-ex-b3-mega-absol-ex-b1,dashmd,DashMD,6a7e2b83cdc0391d7fa65afb,Umbreon99's Aura Sphere #4: $15 USD + Oak,219,2026-09-11T17:45:00.000Z,,0-4-0,Protective Poncho x1 [B2 147],False,,20,https://play.limitlesstcg.com/tournament/6a7e2b83cdc0391d7fa65afb/player/dashmd/decklist
Zoroark ex Mega Absol ex,zoroark-ex-b3-mega-absol-ex-b1,dashmd,DashMD,6a9f6899a4272c53be64a894,Umbreon99's Team Rocket's Bash: $10 USD + 🌈,172,2026-09-08T17:45:00.000Z,,0-2-0,Protective Poncho x1 [B2 147],False,,20,https://play.limitlesstcg.com/tournament/6a9f6899a4272c53be64a894/player/dashmd/decklist
Zoroark ex Mega Absol ex,zoroark-ex-b3-mega-absol-ex-b1,gigamauro,João Pedro,6a88ce398302ae761e5f8954,🇧🇷 Hit Pocket #3 | TCG Pocket,24,2026-08-29T00:00:00.000Z,,2-3-0,Rocky Helmet x2 [A2 148],False,,20,https://play.limitlesstcg.com/tournament/6a88ce398302ae761e5f8954/player/gigamauro/decklist
